Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
J143628,-0.99,A-R00002,A-C00009,757.409149478561,6.4823404350108,-942.479176258935,,,,,,,,,,,,,,
J143639,-0.99,B-R00004,B-C00025,778.53638766281,4.7505830251624,-934.710542875241,,,,,,,,,,,,,,
J143649,-0.99,A-R00002,A-C00010,757.463408248267,0.8075475309177,-939.875759279382,,,,,,,,,,,,,,
J143702,-0.99,B-R00006,B-C00054,786.239917813631,-3.3371030898367,-966.823109109819,,,,,,,,,,,,,,
J143704,-0.99,C-R00014,C-C00143,791.326679944016,1.0875059859069,-928.116132227864,,,,,,,,,,,,,,
J143706,-0.99,B-R00006,B-C00051,782.294187327752,-3.3281515442778,-963.862100412416,,,,,,,,,,,,,,
J143718,-0.99,E-R00026,E-C00259,776.572521077009,1.3747880790424,-899.222533775155,,,,,,,,,,,,,,
J143740,-0.99,E-R00025,E-C00243,732.527776302838,-1.5384809784674,-913.353708945774,,,,,,,,,,,,,,
J143751,-0.99,F-R00030,F-C00299,729.22818605446,1.4941411246118,-986.935859754876,,,,,,,,,,,,,,
J143819,-0.99,E-R00029,E-C00289,757.3884133855,1.8059769595422,-1000.95332045444,,,,,,,,,,,,,,
J143841,-0.99,D-R00018,D-C00167,758.467250496514,3.3182982220592,-971.023507811471,,,,,,,,,,,,,,
J143845,-0.99,E-R00029,E-C00288,760.119389566802,1.7499408785993,-1000.96592052057,,,,,,,,,,,,,,
J143902,-0.99,D-R00022,D-C00216,795.492935583336,2.507065500755,-918.373048856645,,,,,,,,,,,,,,
J143916,-0.99,C-R00010,C-C00085,748.678958094135,1.5201867597104,-972.42123474771,,,,,,,,,,,,,,
J143918,-0.99,C-R00012,C-C00115,747.319568726839,-2.7416165753279,-931.442577114434,,,,,,,,,,,,,,
J143922,-0.99,D-R00020,D-C00192,740.490013993191,5.2849576099735,-924.806861417148,,,,,,,,,,,,,,
J143933,-0.99,B-R00007,B-C00058,761.975669502482,6.8986902138946,-974.827252522156,,,,,,,,,,,,,,
J143946,-0.99,D-R00019,D-C00173,741.170744198838,4.7447312258315,-960.743410046995,,,,,,,,,,,,,,
J144004,-0.99,B-R00008,B-C00063,748.430266842632,6.9655025779696,-962.665028591249,,,,,,,,,,,,,,
J144024,-0.99,C-R00015,C-C00147,801.398295359389,1.2739179829309,-948.024483510045,,,,,,,,,,,,,,
J144038,-0.99,D-R00022,D-C00220,799.829287745617,1.4277900790298,-918.679173733672,,,,,,,,,,,,,,
J144057,-0.99,B-R00006,B-C00045,785.432388846963,-2.2376151282077,-966.690466120827,,,,,,,,,,,,,,
J144103,-0.99,C-R00014,C-C00129,790.126000302215,4.030998698615,-930.356915812268,,,,,,,,,,,,,,
J144107,-0.99,E-R00025,E-C00251,734.321757080947,0.1987220959466,-910.886591564704,,,,,,,,,,,,,,
J144115,-0.99,E-R00024,E-C00242,720.36614818504,5.6319465485814,-939.777117929212,,,,,,,,,,,,,,
J144120,-0.99,D-R00021,D-C00196,754.329403257503,3.4463439421199,-917.92350008624,,,,,,,,,,,,,,
J144131,-0.99,D-R00021,D-C00204,763.321887956933,1.7192776159624,-909.968305059851,,,,,,,,,,,,,,
J144135,-0.99,D-R00021,D-C00202,753.798807722575,4.0066340111605,-909.685799483593,,,,,,,,,,,,,,
J144153,-0.99,B-R00004,B-C00021,778.236262424246,5.563332362763,-937.679851679769,,,,,,,,,,,,,,
J144203,-0.99,B-R00008,B-C00067,750.624456530223,-0.8640563078059,-965.653218235021,,,,,,,,,,,,,,
J144218,-0.99,B-R00004,B-C00022,773.721956397884,-1.8760980806416,-934.550416109679,,,,,,,,,,,,,,
J144228,-0.99,A-R00002,A-C00013,760.493586224274,-1.9161863504611,-937.358665683846,,,,,,,,,,,,,,
J144303,-0.99,A-R00001,A-C00318,763.596102279683,0.3083217125933,-949.999121846454,,,,,,,,,,,,,,
J144316,-0.99,C-R00014,C-C00135,792.220069181507,2.0044223775196,-930.313631765667,,,,,,,,,,,,,,
J144326,-0.99,B-R00008,B-C00069,750.997066197314,1.6837025146449,-961.853072732262,,,,,,,,,,,,,,
J144329,-0.99,D-R00020,D-C00194,742.374765363186,-1.0625532650656,-927.717222378562,,,,,,,,,,,,,,
J144401,-0.99,D-R00019,D-C00177,744.624089379665,-1.9736153574387,-954.965359562625,,,,,,,,,,,,,,
J144408,-0.99,C-R00011,C-C00097,742.184112276509,-2.7158538716631,-945.197800986634,,,,,,,,,,,,,,
J144420,-0.99,F-R00030,F-C00299,727.516721183285,1.5524339102833,-986.75747720692,,,,,,,,,,,,,,
J144422,-0.99,B-R00008,B-C00066,748.208126696674,5.2907320777914,-964.689406733499,,,,,,,,,,,,,,
J144426,-0.99,B-R00005,B-C00038,788.757972774982,-0.5336950400294,-947.30265135444,,,,,,,,,,,,,,
J144434,-0.99,E-R00028,E-C00283,800.557655769527,-0.4150325214491,-985.538382950734,,,,,,,,,,,,,,
J144436,-0.99,F-R00030,F-C00303,730.008249074894,-1.9405025758302,-983.83887176243,,,,,,,,,,,,,,
J144447,-0.99,C-R00010,C-C00088,748.756132371249,-1.0469993451789,-969.691640394808,,,,,,,,,,,,,,
J144450,-0.99,A-R00001,A-C00322,764.38190087549,-1.3121342050139,-952.572962674819,,,,,,,,,,,,,,
J144454,-0.99,E-R00029,E-C00294,756.106953783518,3.1506738069415,-1000.46247446476,,,,,,,,,,,,,,
J144519,-0.99,D-R00016,D-C00160,796.512191664038,6.0269422127885,-966.657173184225,,,,,,,,,,,,,,
J144530,-0.99,A-R00001,A-C00314,763.95979800607,5.4992499491847,-947.7108924589,,,,,,,,,,,,,,
J144543,-0.99,E-R00028,E-C00274,809.097531419234,-0.4261301482667,-991.610401819909,,,,,,,,,,,,,,
J144546,-0.99,B-R00005,B-C00031,783.176643573542,-3.4895360718287,-945.76237577573,,,,,,,,,,,,,,
J144553,-0.99,C-R00012,C-C00111,745.657553015698,6.8780590999207,-932.263086611774,,,,,,,,,,,,,,
J144605,-0.99,B-R00004,B-C00022,773.956020155,1.1900852113641,-933.537067957865,,,,,,,,,,,,,,
J144621,-0.99,C-R00009,C-C00079,774.94462259115,7.2030296408842,-979.990859201333,,,,,,,,,,,,,,
J144632,-0.99,A-R00002,A-C00004,758.279896504405,3.3590563720316,-941.560138503584,,,,,,,,,,,,,,
J144636,-0.99,C-R00012,C-C00118,749.566615958785,6.8067764322441,-929.293421043012,,,,,,,,,,,,,,
J144646,-0.99,C-R00011,C-C00094,738.785349283363,2.2204648385554,-946.751037655822,,,,,,,,,,,,,,
J144704,-0.99,A-R00002,A-C00002,760.736983599919,5.4992027370536,-943.982837597319,,,,,,,,,,,,,,
J144725,-0.99,C-R00012,C-C00108,746.02879420896,2.0342076300548,-933.109607003789,,,,,,,,,,,,,,
J144727,-0.99,B-R00006,B-C00049,781.881504722448,1.6885931141413,-968.617754162241,,,,,,,,,,,,,,
J144732,-0.99,D-R00019,D-C00173,741.239884982419,-1.8070598791847,-959.709948973647,,,,,,,,,,,,,,
J144739,-0.99,B-R00008,B-C00062,750.957269220926,-2.5950981514189,-964.22744939379,,,,,,,,,,,,,,
J144743,-0.99,D-R00021,D-C00207,764.135257683703,-2.5207128560936,-906.90609628088,,,,,,,,,,,,,,
J144746,-0.99,D-R00016,D-C00157,798.849994766917,2.017125824203,-960.99295062043,,,,,,,,,,,,,,
J144751,-0.99,C-R00013,C-C00122,766.580367608217,5.9655864767341,-919.920354794113,,,,,,,,,,,,,,
J144822,-0.99,A-R00003,A-C00020,760.738963255851,6.5921789736544,-935.804990422741,,,,,,,,,,,,,,
J144838,-0.99,B-R00004,B-C00029,773.840951448905,6.4709272474292,-931.525897916533,,,,,,,,,,,,,,
J144845,-0.99,D-R00022,D-C00217,791.459897169921,3.2173352729132,-924.817399905405,,,,,,,,,,,,,,
J144855,-0.99,A-R00001,A-C00314,763.586055649788,-0.8739425280636,-950.212104446537,,,,,,,,,,,,,,
J144902,-0.99,F-R00030,F-C00307,732.573382345388,-3.4248362059017,-987.971346626707,,,,,,,,,,,,,,
J144913,-0.99,A-R00001,A-C00314,764.346147748016,0.8230807989482,-948.338253716415,,,,,,,,,,,,,,
J144938,-0.99,A-R00001,A-C00316,767.827569711396,5.5096967614181,-949.679900183687,,,,,,,,,,,,,,
J144944,-0.99,E-R00028,E-C00282,802.179302361185,2.8049021531928,-993.711845134549,,,,,,,,,,,,,,
J144956,-0.99,B-R00005,B-C00039,788.35222310345,2.4291145525231,-951.805944787973,,,,,,,,,,,,,,
J145040,-0.99,C-R00011,C-C00100,740.95083495381,4.0464507848715,-946.056486204854,,,,,,,,,,,,,,
J145129,-0.99,D-R00016,D-C00158,790.304302060032,1.3909392160732,-960.8570849341,,,,,,,,,,,,,,
J145131,-0.99,E-R00029,E-C00290,758.408563907493,5.1804428427569,-996.832376539286,,,,,,,,,,,,,,
J145145,-0.99,B-R00008,B-C00066,748.074934083836,1.7253670973757,-967.844682261127,,,,,,,,,,,,,,
J145155,-0.99,B-R00005,B-C00033,784.389109856502,7.1815319671936,-947.510435355907,,,,,,,,,,,,,,
J145203,-0.99,E-R00024,E-C00235,722.317759615854,-3.1999356296297,-937.548929056293,,,,,,,,,,,,,,
J145208,-0.99,E-R00025,E-C00248,732.56634441378,-0.8089697303375,-911.378381525914,,,,,,,,,,,,,,
J145211,-0.99,B-R00005,B-C00040,784.672527884496,2.670741450642,-953.619347350919,,,,,,,,,,,,,,
J145225,-0.99,B-R00006,B-C00043,782.4920174268,-0.7609450485669,-969.278860321259,,,,,,,,,,,,,,
J145238,-0.99,D-R00019,D-C00174,744.854909953007,-0.8735762312006,-956.24203710323,,,,,,,,,,,,,,
J145246,-0.99,B-R00008,B-C00063,748.546105306491,5.6887208304752,-962.821404570825,,,,,,,,,,,,,,
J145310,-0.99,E-R00029,E-C00291,759.951417459571,3.1560577819931,-1002.07794841028,,,,,,,,,,,,,,
J145313,-0.99,E-R00026,E-C00264,772.318883672923,-3.0632223948013,-901.182279677398,,,,,,,,,,,,,,
J145316,-0.99,B-R00005,B-C00039,791.836309086951,3.0098566306331,-951.152346454821,,,,,,,,,,,,,,
J145318,-0.99,D-R00016,D-C00159,796.352035712697,-3.2291534430498,-963.897911955444,,,,,,,,,,,,,,
J145320,-0.99,E-R00027,E-C00265,822.746598878044,0.2787505837639,-927.433163643215,,,,,,,,,,,,,,
J145322,-0.99,E-R00025,E-C00245,735.197190756289,2.2254089300741,-909.564210821996,,,,,,,,,,,,,,
J145335,-0.99,D-R00023,D-C00230,805.457446209137,4.9787243917077,-969.710534885226,,,,,,,,,,,,,,
J145337,-0.99,A-R00001,A-C00315,767.165697505399,-0.1865550577411,-948.289633580314,,,,,,,,,,,,,,
J145349,-0.99,E-R00028,E-C00281,804.182888320991,2.7845588901516,-989.886370351557,,,,,,,,,,,,,,
J145359,-0.99,E-R00026,E-C00257,767.341510695088,5.0790126215201,-896.612640009534,,,,,,,,,,,,,,
J145406,-0.99,A-R00001,A-C00315,769.062673998275,-0.8724023734702,-949.168367592108,,,,,,,,,,,,,,
J145416,-0.99,E-R00027,E-C00268,822.708585354592,2.5383647742999,-933.153312485431,,,,,,,,,,,,,,
J145424,-0.99,D-R00022,D-C00225,802.881408650041,-1.4585021725705,-921.967501162699,,,,,,,,,,,,,,
J145426,-0.99,B-R00008,B-C00066,747.586523847772,-2.8606058038636,-968.751510543691,,,,,,,,,,,,,,
J145440,-0.99,B-R00008,B-C00070,757.501918086754,-2.7079871609816,-967.01986647591,,,,,,,,,,,,,,
J145452,-0.99,D-R00019,D-C00173,741.212209399633,-2.283279886128,-958.822785641828,,,,,,,,,,,,,,
J145510,-0.99,F-R00030,F-C00303,730.538099768182,6.0182093038229,-983.840406448014,,,,,,,,,,,,,,
J145512,-0.99,E-R00026,E-C00261,770.528548147977,4.0471064888354,-902.455435048332,,,,,,,,,,,,,,
J145523,-0.99,F-R00030,F-C00309,733.824257766138,2.1399187592,-988.416441832215,,,,,,,,,,,,,,
J145535,-0.99,D-R00020,D-C00191,735.182255746968,6.8113399101537,-923.628429387111,,,,,,,,,,,,,,
J145555,-0.99,C-R00014,C-C00137,792.738079439091,6.4666947765068,-933.105942103314,,,,,,,,,,,,,,
J145604,-0.99,D-R00019,D-C00181,743.063373859047,-0.5959316625865,-954.985874480759,,,,,,,,,,,,,,
J145615,-0.99,C-R00012,C-C00111,744.362892551475,-1.2565684030801,-932.321993273406,,,,,,,,,,,,,,
J145619,-0.99,B-R00006,B-C00048,780.060368446241,4.4482366428521,-963.007437478862,,,,,,,,,,,,,,
J145632,-0.99,C-R00015,C-C00152,797.055769859461,4.5168056897569,-945.151039999532,,,,,,,,,,,,,,
J145634,-0.99,B-R00008,B-C00069,748.504413502315,-2.4347179195182,-964.161595068513,,,,,,,,,,,,,,
J145645,-0.99,C-R00012,C-C00111,745.196506968247,5.1887540100974,-933.94167304635,,,,,,,,,,,,,,
J145659,-0.99,D-R00019,D-C00181,743.675894506156,2.3013011231753,-956.167250221788,,,,,,,,,,,,,,
J145706,-0.99,E-R00028,E-C00284,807.519105143009,1.1493616635416,-990.35331684143,,,,,,,,,,,,,,
J145715,-0.99,B-R00004,B-C00024,775.382326586195,4.4099797669893,-935.03194124772,,,,,,,,,,,,,,
J145717,-0.99,C-R00014,C-C00129,787.772727759377,4.8952519533663,-930.53346000102,,,,,,,,,,,,,,
J145735,-0.99,E-R00026,E-C00258,770.266387041273,6.7858606850913,-893.711399483491,,,,,,,,,,,,,,
J145739,-0.99,D-R00021,D-C00206,755.202445894394,-3.4756291600626,-910.234392937243,,,,,,,,,,,,,,
J145749,-0.99,D-R00021,D-C00211,761.028487697053,2.1566412207462,-913.306801938982,,,,,,,,,,,,,,
J145753,-0.99,E-R00028,E-C00275,802.194134006454,-1.7155980539192,-989.138726246136,,,,,,,,,,,,,,
J145757,-0.99,D-R00019,D-C00184,744.366520572459,2.8697496643299,-954.633813739283,,,,,,,,,,,,,,
J145759,-0.99,B-R00005,B-C00031,783.121622079884,3.5525503995601,-945.12258551612,,,,,,,,,,,,,,
J145805,-0.99,B-R00004,B-C00023,775.045406852777,-3.0845958662008,-932.861850741136,,,,,,,,,,,,,,
J145825,-0.99,E-R00028,E-C00280,805.590725510343,-2.0546949916047,-987.598900206402,,,,,,,,,,,,,,
J145838,-0.99,D-R00018,D-C00169,755.934787352904,-1.4348710125427,-967.1474565719,,,,,,,,,,,,,,
J145844,-0.99,E-R00026,E-C00256,770.153587754398,1.9772714213441,-902.125461609169,,,,,,,,,,,,,,
J145846,-0.99,E-R00028,E-C00281,804.404224122584,-2.6853249766087,-990.212813895593,,,,,,,,,,,,,,
J145848,-0.99,D-R00021,D-C00195,760.184229679564,-1.7384230034319,-910.227479758594,,,,,,,,,,,,,,
J145851,-0.99,C-R00012,C-C00109,743.217428842326,-0.9480174682579,-936.85045228245,,,,,,,,,,,,,,
J145916,-0.99,C-R00011,C-C00094,737.306651078124,0.1409066823987,-946.296643813048,,,,,,,,,,,,,,
J145931,-0.99,B-R00004,B-C00026,776.838774289725,-0.4677145632427,-936.026445892698,,,,,,,,,,,,,,
J145937,-0.99,D-R00022,D-C00224,801.357308125162,6.013511789644,-919.751411563095,,,,,,,,,,,,,,
J145939,-0.99,F-R00030,F-C00300,729.495328869048,2.0405434528728,-980.932772534317,,,,,,,,,,,,,,
J145944,-0.99,D-R00020,D-C00191,735.791572526453,5.7364490722692,-923.343144385337,,,,,,,,,,,,,,
J150020,-0.99,F-R00030,F-C00298,726.558333984309,-2.6895660666942,-980.99276754645,,,,,,,,,,,,,,
J150026,-0.99,D-R00023,D-C00229,805.663735371354,6.5798129493866,-968.497371131316,,,,,,,,,,,,,,
J150036,-0.99,E-R00025,E-C00247,732.386724111637,4.0460071514757,-912.211550916682,,,,,,,,,,,,,,
J150044,-0.99,D-R00020,D-C00191,735.101388845112,4.5607611928341,-922.79532520271,,,,,,,,,,,,,,
J150048,-0.99,C-R00013,C-C00126,771.913362450486,5.8842108543824,-927.370228975393,,,,,,,,,,,,,,
J150109,-0.99,B-R00006,B-C00050,784.411890216688,3.4837067341709,-960.954877828348,,,,,,,,,,,,,,
J150112,-0.99,D-R00017,D-C00164,778.038080246252,-0.5910383071666,-976.281358383319,,,,,,,,,,,,,,
J150131,-0.99,A-R00001,A-C00315,768.504134598082,-0.2923515201151,-947.895767624632,,,,,,,,,,,,,,
J150135,-0.99,C-R00014,C-C00141,789.050311426663,-1.7107337285636,-928.907631059262,,,,,,,,,,,,,,
J150137,-0.99,B-R00005,B-C00036,790.040473706925,5.6133099601564,-953.473854128877,,,,,,,,,,,,,,
J150216,-0.99,A-R00003,A-C00020,761.464453666069,-1.6111004045514,-935.7458061235,,,,,,,,,,,,,,
J150234,-0.99,B-R00008,B-C00067,750.20652275362,-0.8347033436994,-968.139345209528,,,,,,,,,,,,,,
J150306,-0.99,E-R00025,E-C00252,728.217023682094,4.0424567439962,-909.259439878084,,,,,,,,,,,,,,
J150318,-0.99,D-R00022,D-C00220,800.678858657088,0.5825385499704,-920.484432925094,,,,,,,,,,,,,,
J150320,-0.99,D-R00020,D-C00190,735.624999897306,-2.268543310888,-924.929397022234,,,,,,,,,,,,,,
J150325,-0.99,A-R00003,A-C00020,761.410519571997,-3.4416835424052,-937.402458918286,,,,,,,,,,,,,,
J150341,-0.99,B-R00005,B-C00038,788.954817920392,1.5052723596397,-948.651998824685,,,,,,,,,,,,,,
J150407,-0.99,A-R00002,A-C00003,753.527223697379,1.2247337752357,-945.154166537828,,,,,,,,,,,,,,
J150418,-0.99,B-R00008,B-C00070,757.904507053858,3.7259335902977,-967.329012023543,,,,,,,,,,,,,,
J150444,-0.99,C-R00014,C-C00138,792.989603291398,-1.0949432467673,-931.242773391257,,,,,,,,,,,,,,
J150515,-0.99,E-R00024,E-C00240,716.566321759845,-1.7200448844826,-937.560869472564,,,,,,,,,,,,,,
J150533,-0.99,B-R00007,B-C00058,762.166223649823,2.7214963339042,-974.866793853865,,,,,,,,,,,,,,
J150539,-0.99,A-R00002,A-C00013,761.796650882574,-2.6051271224871,-939.818490807546,,,,,,,,,,,,,,
J150606,-0.99,E-R00024,E-C00234,714.923786962726,1.6560041387034,-931.718782127517,,,,,,,,,,,,,,
J150625,-0.99,D-R00022,D-C00223,793.189068116245,1.4641300319313,-921.107052852848,,,,,,,,,,,,,,
J150627,-0.99,B-R00007,B-C00055,765.028825847727,2.5932497075263,-975.106097665723,,,,,,,,,,,,,,
J150629,-0.99,A-R00002,A-C00009,759.750748722009,0.0242376753481,-943.372096850529,,,,,,,,,,,,,,
J150635,-0.99,D-R00019,D-C00179,747.433947144861,-2.3444695439106,-953.947287740492,,,,,,,,,,,,,,
J150637,-0.99,D-R00019,D-C00176,742.247847154806,4.3157415872994,-955.270766086213,,,,,,,,,,,,,,
J150656,-0.99,D-R00022,D-C00218,800.46248661061,-2.7677687226007,-920.002516327209,,,,,,,,,,,,,,
J150700,-0.99,B-R00005,B-C00040,785.172328029336,-2.2675680352623,-952.356731429655,,,,,,,,,,,,,,
J150704,-0.99,C-R00011,C-C00095,740.973765120476,-3.4599186344497,-946.336276044075,,,,,,,,,,,,,,
J150737,-0.99,C-R00012,C-C00118,750.116569402055,-1.6296487080482,-929.363937070196,,,,,,,,,,,,,,
J150745,-0.99,A-R00002,A-C00004,759.162685601797,-1.181061210978,-941.749054324144,,,,,,,,,,,,,,
J150754,-0.99,B-R00008,B-C00066,748.336815873077,3.7860292619308,-967.617580570354,,,,,,,,,,,,,,
J150805,-0.99,D-R00021,D-C00203,759.463682059131,6.5344672259991,-909.379654818142,,,,,,,,,,,,,,
J150807,-0.99,B-R00006,B-C00041,783.749267951741,-1.712418215235,-964.072757809693,,,,,,,,,,,,,,
J150818,-0.99,A-R00002,A-C00005,759.160312080171,1.1523247229945,-947.498265994874,,,,,,,,,,,,,,
J150827,-0.99,A-R00002,A-C00004,757.895408343347,-3.1779725813694,-941.744557953828,,,,,,,,,,,,,,
J150836,-0.99,B-R00006,B-C00046,781.905725921654,0.6993503028116,-966.555708445173,,,,,,,,,,,,,,
J150853,-0.99,B-R00006,B-C00042,781.750163685357,0.202653960378,-964.753753512228,,,,,,,,,,,,,,
J150859,-0.99,B-R00005,B-C00037,792.02585276521,-2.3843156087206,-948.741412218887,,,,,,,,,,,,,,
J150904,-0.99,B-R00006,B-C00047,784.666524195947,-2.2957529044802,-969.1394976906,,,,,,,,,,,,,,
J150921,-0.99,B-R00004,B-C00030,772.617340914377,1.1129324719315,-934.794899487905,,,,,,,,,,,,,,
J150944,-0.99,D-R00021,D-C00209,759.328735947163,3.2252192921995,-912.497035506664,,,,,,,,,,,,,,
J150951,-0.99,D-R00020,D-C00189,738.744584830001,5.4663764058266,-922.299170677951,,,,,,,,,,,,,,
J151021,-0.99,D-R00021,D-C00202,752.928196594519,2.1791850610477,-910.265470464442,,,,,,,,,,,,,,
J151035,-0.99,E-R00024,E-C00237,718.208137587687,-3.2895184020366,-931.536150330691,,,,,,,,,,,,,,
J151045,-0.99,C-R00014,C-C00131,791.524702055899,-2.0663959247013,-931.548370695534,,,,,,,,,,,,,,
J151047,-0.99,B-R00004,B-C00024,774.061394128357,3.3597944525049,-934.618237925269,,,,,,,,,,,,,,
J151057,-0.99,E-R00024,E-C00235,722.25462940323,0.4583367507657,-936.757284039859,,,,,,,,,,,,,,
J151102,-0.99,B-R00008,B-C00068,747.434548336406,6.6458235857144,-962.551326145764,,,,,,,,,,,,,,
J151106,-0.99,A-R00001,A-C00319,763.212630713497,0.1460924769372,-948.602213234434,,,,,,,,,,,,,,
J151125,-0.99,B-R00007,B-C00055,765.147335686077,3.1819912826329,-975.747860173114,,,,,,,,,,,,,,
J151141,-0.99,A-R00002,A-C00010,756.364563842033,6.2513276522519,-939.470827087788,,,,,,,,,,,,,,
J151200,-0.99,E-R00028,E-C00277,810.300810588983,-2.2751663671914,-984.587414738315,,,,,,,,,,,,,,
J151204,-0.99,E-R00027,E-C00268,823.864627947701,-0.5133510842425,-933.356573235977,,,,,,,,,,,,,,
J151231,-0.99,B-R00004,B-C00026,778.581598763614,2.6254198478595,-935.995221097637,,,,,,,,,,,,,,
J151242,-0.99,C-R00014,C-C00137,793.191782253439,0.8994177147629,-932.976985619747,,,,,,,,,,,,,,
J151248,-0.99,B-R00008,B-C00065,750.232462595161,0.4571435915314,-962.860520806045,,,,,,,,,,,,,,
J151250,-0.99,B-R00005,B-C00031,783.732363237306,1.2606213952598,-946.105314143027,,,,,,,,,,,,,,
J151300,-0.99,E-R00027,E-C00273,820.866633123712,4.6049224614887,-929.881260669401,,,,,,,,,,,,,,
J151303,-0.99,D-R00021,D-C00195,758.999870445348,5.9387415083792,-910.98151309304,,,,,,,,,,,,,,
J151311,-0.99,B-R00008,B-C00068,748.039486905576,-1.9154748101831,-964.28270285033,,,,,,,,,,,,,,
J151319,-0.99,E-R00025,E-C00253,736.164264391735,3.4662736560078,-908.895570921706,,,,,,,,,,,,,,
J151325,-0.99,F-R00030,F-C00297,723.462302851945,5.4266534389304,-987.824401808849,,,,,,,,,,,,,,
J151332,-0.99,A-R00003,A-C00019,762.725392622149,2.4841463127163,-931.25622011872,,,,,,,,,,,,,,
J151341,-0.99,C-R00010,C-C00086,742.012851661592,5.9718656098555,-970.337998533591,,,,,,,,,,,,,,
J151348,-0.99,B-R00008,B-C00060,751.845839328276,2.9347993819374,-963.555054921138,,,,,,,,,,,,,,
J151353,-0.99,D-R00019,D-C00174,747.233419059564,-3.1750088492503,-956.464581585108,,,,,,,,,,,,,,
J151359,-0.99,D-R00020,D-C00189,738.04626942876,-0.2287577583688,-922.463032325251,,,,,,,,,,,,,,
J151405,-0.99,C-R00012,C-C00110,746.714569570031,-1.9003355789663,-927.114783205681,,,,,,,,,,,,,,
J151416,-0.99,D-R00022,D-C00217,790.747507231422,0.9746936000518,-925.454344251334,,,,,,,,,,,,,,
J151429,-0.99,C-R00010,C-C00091,747.348713212888,5.166045607533,-967.656832578763,,,,,,,,,,,,,,
J151431,-0.99,B-R00008,B-C00070,754.313096279157,5.9716763045204,-966.782586806915,,,,,,,,,,,,,,
J151433,-0.99,C-R00013,C-C00127,774.397747420628,-2.2122450608053,-918.091724986721,,,,,,,,,,,,,,
J151503,-0.99,B-R00006,B-C00052,782.69839082795,3.6994005181821,-966.54224681788,,,,,,,,,,,,,,
J151516,-0.99,C-R00014,C-C00140,790.036016965904,3.8589032520107,-934.440657370342,,,,,,,,,,,,,,
J151518,-0.99,A-R00002,A-C00011,764.87087334766,-1.5708366642328,-936.848962777338,,,,,,,,,,,,,,
J151520,-0.99,D-R00018,D-C00169,754.599666690053,-1.6780380702749,-967.460755460495,,,,,,,,,,,,,,
J151530,-0.99,E-R00028,E-C00277,808.652398886684,2.700059501365,-985.21827797873,,,,,,,,,,,,,,
J151538,-0.99,C-R00010,C-C00092,743.444010887085,5.4466176244509,-969.988849655095,,,,,,,,,,,,,,
J151548,-0.99,B-R00004,B-C00023,775.234855264013,0.8683525892929,-932.58782845176,,,,,,,,,,,,,,
J151601,-0.99,A-R00002,A-C00009,758.484020493456,0.3732097995577,-942.280762031531,,,,,,,,,,,,,,
J151610,-0.99,D-R00022,D-C00224,801.051293455638,0.0761524208679,-919.325663052726,,,,,,,,,,,,,,
J151615,-0.99,B-R00005,B-C00037,791.558965262603,5.6547724870138,-948.754384782528,,,,,,,,,,,,,,
J151643,-0.99,D-R00016,D-C00156,794.821965867544,0.0276591367338,-968.318521784852,,,,,,,,,,,,,,
J151645,-0.99,C-R00014,C-C00141,788.982178391806,0.8073449579948,-928.783950199246,,,,,,,,,,,,,,
J151718,-0.99,E-R00024,E-C00240,717.261929050544,2.9910221026501,-937.809225971761,,,,,,,,,,,,,,
J151720,-0.99,D-R00019,D-C00174,747.076317299204,-1.8207804172355,-956.40287025249,,,,,,,,,,,,,,
J151733,-0.99,C-R00013,C-C00125,765.010699913726,1.1285879744535,-925.717285122395,,,,,,,,,,,,,,
J151757,-0.99,D-R00021,D-C00210,755.062857960822,-0.3637007215063,-912.440098266959,,,,,,,,,,,,,,
J151804,-0.99,C-R00014,C-C00131,792.132697417006,1.2459642297702,-930.565701752996,,,,,,,,,,,,,,
J151811,-0.99,E-R00024,E-C00238,721.859905650458,1.937250719338,-933.88838532827,,,,,,,,,,,,,,
J151813,-0.99,E-R00025,E-C00250,736.381082020559,4.1039042186679,-909.939328430995,,,,,,,,,,,,,,
